Datetime,Open Time,Open,High,Low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing,Date
2024-06-12 19:55:00,1718222100000,151.9,153.65,151.73,153.33,49013.35300000,1718222399999,7487593.96124000,9992,21630.06700000,3305123.96850000,0,1718222100000
2024-06-12 20:00:00,1718222400000,153.33,153.72,152.8,153.21,22344.94000000,1718222699999,3424819.28166000,5394,11385.06300000,1745124.18303000,0,1718222400000
2024-06-12 20:05:00,1718222700000,153.21,154.67,153.16,154.49,18797.97200000,1718222999999,2894825.77240000,5030,10163.68900000,1565390.40456000,0,1718222700000
2024-06-12 20:10:00,1718223000000,154.49,154.53,153.79,153.94,9067.78200000,1718223299999,1397687.55096000,2575,4132.97000000,637036.37663000,0,1718223000000
2024-06-12 20:15:00,1718223300000,153.95,154.29,153.6,154.01,22995.86300000,1718223599999,3540717.93195000,3426,10270.88800000,1581581.04333000,0,1718223300000
2024-06-12 20:20:00,1718223600000,154.02,154.15,153.86,153.91,6411.19700000,1718223899999,987395.02671000,1566,3203.32900000,493370.93819000,0,1718223600000
2024-06-12 20:25:00,1718223900000,153.92,154.26,153.67,154.18,19291.45700000,1718224199999,2970256.30940000,2357,10697.17100000,1647170.32292000,0,1718223900000
2024-06-12 20:30:00,1718224200000,154.18,154.72,153.9,154.72,10346.86800000,1718224499999,1597248.65321000,2153,6205.90200000,957909.26136000,0,1718224200000
2024-06-12 20:35:00,1718224500000,154.72,154.95,154.55,154.63,9827.23100000,1718224799999,1520737.61262000,2346,4146.67700000,641717.18208000,0,1718224500000
2024-06-12 20:40:00,1718224800000,154.64,155.28,154.6,155.21,9291.32300000,1718225099999,1438956.83782000,2445,6252.28900000,968316.24597000,0,1718224800000
2024-06-12 20:45:00,1718225100000,155.21,155.25,154.67,154.79,9697.72600000,1718225399999,1502798.46519000,1612,5416.35500000,839319.82109000,0,1718225100000
2024-06-12 20:50:00,1718225400000,154.78,154.94,154.53,154.56,6879.91400000,1718225699999,1064532.03666000,1590,3498.08000000,541277.02977000,0,1718225400000
2024-06-12 20:55:00,1718225700000,154.56,155.07,154.52,154.95,4285.94400000,1718225999999,663783.94839000,1246,2663.85200000,412581.48710000,0,1718225700000
2024-06-12 21:00:00,1718226000000,154.94,155.46,154.9,155.33,7775.70800000,1718226299999,1207318.85553000,2197,3925.26000000,609530.76274000,0,1718226000000
2024-06-12 21:05:00,1718226300000,155.34,155.4,154.98,154.98,11228.90300000,1718226599999,1742735.75777000,2028,3892.83700000,604239.07361000,0,1718226300000
2024-06-12 21:10:00,1718226600000,154.99,155.04,154.92,154.99,3086.80800000,1718226899999,478415.89339000,1090,1632.20200000,252970.41651000,0,1718226600000
2024-06-12 21:15:00,1718226900000,155.0,155.29,154.99,155.25,5266.33500000,1718227199999,817254.75139000,1117,3625.23000000,562596.12397000,0,1718226900000
2024-06-12 21:20:00,1718227200000,155.25,155.44,155.05,155.07,5373.32300000,1718227499999,834326.68096000,1069,2135.28500000,331574.43150000,0,1718227200000
2024-06-12 21:25:00,1718227500000,155.07,155.32,154.82,155.21,4433.64800000,1718227799999,687310.68344000,1077,2052.28400000,318175.71937000,0,1718227500000
2024-06-12 21:30:00,1718227800000,155.2,155.2,154.83,155.12,4396.35100000,1718228099999,681429.22821000,1024,2104.12100000,326118.10021000,0,1718227800000
2024-06-12 21:35:00,1718228100000,155.12,155.51,155.03,155.44,10865.09800000,1718228399999,1687379.18673000,1405,7729.90400000,1200556.57270000,0,1718228100000
2024-06-12 21:40:00,1718228400000,155.44,155.5,154.96,155.16,10249.30000000,1718228699999,1591257.21673000,1746,3855.48000000,598463.97794000,0,1718228400000
2024-06-12 21:45:00,1718228700000,155.15,155.21,154.76,154.76,3030.05200000,1718228999999,469867.82488000,826,1217.64300000,188793.46036000,0,1718228700000
2024-06-12 21:50:00,1718229000000,154.76,154.98,154.73,154.92,9049.62000000,1718229299999,1401124.38050000,1750,4067.05700000,629749.39875000,0,1718229000000
2024-06-12 21:55:00,1718229300000,154.92,155.28,154.91,155.27,3464.77400000,1718229599999,537261.11893000,916,2165.28700000,335759.40491000,0,1718229300000
2024-06-12 22:00:00,1718229600000,155.28,155.31,154.75,154.83,7061.41100000,1718229899999,1093951.86763000,1608,2791.11500000,432436.60080000,0,1718229600000
2024-06-12 22:05:00,1718229900000,154.84,155.11,154.78,155.06,3851.29300000,1718230199999,596635.85667000,1088,1980.22600000,306792.98554000,0,1718229900000
2024-06-12 22:10:00,1718230200000,155.06,155.25,155.05,155.13,2721.05700000,1718230499999,422157.51866000,914,1405.34900000,218029.46468000,0,1718230200000
2024-06-12 22:15:00,1718230500000,155.14,155.16,154.84,155.09,2699.68000000,1718230799999,418392.72711000,999,1363.20100000,211254.59129000,0,1718230500000
2024-06-12 22:20:00,1718230800000,155.1,155.21,154.96,155.14,7482.25100000,1718231099999,1160312.68376000,1900,3226.68100000,500404.53788000,0,1718230800000
2024-06-12 22:25:00,1718231100000,155.14,155.45,155.12,155.39,7629.71300000,1718231399999,1184798.67565000,1809,4487.61300000,696780.13125000,0,1718231100000
2024-06-12 22:30:00,1718231400000,155.38,155.39,155.1,155.17,2761.34600000,1718231699999,428565.36781000,941,1476.02300000,229076.82082000,0,1718231400000
2024-06-12 22:35:00,1718231700000,155.18,155.36,155.04,155.28,5342.90100000,1718231999999,829038.46030000,991,2175.20100000,337616.06430000,0,1718231700000
2024-06-12 22:40:00,1718232000000,155.28,155.28,155.21,155.24,2288.76900000,1718232299999,355324.24510000,760,989.17400000,153573.08744000,0,1718232000000
2024-06-12 22:45:00,1718232300000,155.23,155.4,155.22,155.35,2172.85300000,1718232599999,337498.21412000,716,1026.55000000,159430.83877000,0,1718232300000
2024-06-12 22:50:00,1718232600000,155.35,155.63,155.33,155.6,4978.20100000,1718232899999,773882.15766000,1400,2640.40000000,410497.61149000,0,1718232600000
2024-06-12 22:55:00,1718232900000,155.59,155.6,155.4,155.6,7877.16300000,1718233199999,1224812.86877000,1144,4240.02200000,659327.73791000,0,1718232900000
2024-06-12 23:00:00,1718233200000,155.6,155.6,155.17,155.27,2726.43300000,1718233499999,423571.16833000,766,1142.89500000,177563.81809000,0,1718233200000
2024-06-12 23:05:00,1718233500000,155.28,155.28,154.96,155.11,5853.35000000,1718233799999,907767.38400000,974,1187.29300000,184084.76680000,0,1718233500000
2024-06-12 23:10:00,1718233800000,155.11,155.17,155.0,155.11,4375.82000000,1718234099999,678620.47320000,786,1321.10200000,204878.28756000,0,1718233800000
2024-06-12 23:15:00,1718234100000,155.09,155.1,154.59,154.6,3968.79800000,1718234399999,614638.63744000,1390,1857.41200000,287807.66497000,0,1718234100000
2024-06-12 23:20:00,1718234400000,154.6,154.61,154.35,154.51,3055.75600000,1718234699999,472057.56332000,1293,1347.04600000,208074.20123000,0,1718234400000
2024-06-12 23:25:00,1718234700000,154.5,154.7,154.46,154.68,1903.04700000,1718234999999,294124.53262000,743,1431.59800000,221258.66009000,0,1718234700000
2024-06-12 23:30:00,1718235000000,154.67,155.0,154.59,155.0,3424.43600000,1718235299999,529873.59608000,954,1623.93300000,251296.23972000,0,1718235000000
2024-06-12 23:35:00,1718235300000,154.99,155.07,154.91,154.96,1553.50300000,1718235599999,240763.41314000,531,772.76700000,119763.20098000,0,1718235300000
2024-06-12 23:40:00,1718235600000,154.95,154.95,154.65,154.68,3073.43200000,1718235899999,475692.06303000,1078,1354.05700000,209582.43178000,0,1718235600000
2024-06-12 23:45:00,1718235900000,154.69,154.94,154.68,154.87,2217.53800000,1718236199999,343367.83928000,730,1301.78600000,201560.32277000,0,1718235900000
2024-06-12 23:50:00,1718236200000,154.88,155.22,154.81,155.18,8482.35800000,1718236499999,1315011.53680000,1230,6715.48300000,1041080.04748000,0,1718236200000
2024-06-12 23:55:00,1718236500000,155.19,155.28,155.14,155.22,3880.76300000,1718236799999,602344.75783000,841,2065.81000000,320629.68521000,0,1718236500000
2024-06-13 00:00:00,1718236800000,155.21,155.21,154.57,154.63,6314.96700000,1718237099999,977932.45117000,1593,2746.26500000,425372.48741000,0,1718236800000
2024-06-13 00:05:00,1718237100000,154.64,154.7,154.21,154.26,10583.32800000,1718237399999,1634220.09756000,1682,3794.17000000,585708.43098000,0,1718237100000
2024-06-13 00:10:00,1718237400000,154.26,154.28,153.76,154.08,8956.11400000,1718237699999,1379033.08639000,1769,2377.72600000,366221.51099000,0,1718237400000
2024-06-13 00:15:00,1718237700000,154.07,154.35,153.63,153.77,6873.66900000,1718237999999,1058305.89857000,1849,2375.64500000,365807.93692000,0,1718237700000
2024-06-13 00:20:00,1718238000000,153.76,154.37,153.73,154.35,5120.75000000,1718238299999,788882.37415000,1426,3522.15700000,542653.41090000,0,1718238000000
2024-06-13 00:25:00,1718238300000,154.36,154.63,154.31,154.39,4122.74300000,1718238599999,636674.27750000,1166,1904.26200000,294087.13613000,0,1718238300000
2024-06-13 00:30:00,1718238600000,154.4,154.86,154.38,154.79,7506.87000000,1718238899999,1161606.31837000,1315,5447.30600000,842871.14634000,0,1718238600000
2024-06-13 00:35:00,1718238900000,154.78,154.87,154.38,154.39,4455.48900000,1718239199999,688689.92723000,1205,1654.56500000,255675.22158000,0,1718238900000
2024-06-13 00:40:00,1718239200000,154.38,154.49,154.23,154.39,3756.16800000,1718239499999,579672.01203000,906,1290.28800000,199105.68376000,0,1718239200000
2024-06-13 00:45:00,1718239500000,154.38,154.8,154.33,154.7,3980.15600000,1718239799999,615266.95448000,1028,2711.78500000,419133.38370000,0,1718239500000
2024-06-13 00:50:00,1718239800000,154.7,154.81,154.56,154.8,7493.58800000,1718240099999,1159369.11844000,1101,3273.44100000,506480.70274000,0,1718239800000
2024-06-13 00:55:00,1718240100000,154.8,154.81,154.59,154.65,1756.58400000,1718240399999,271750.48297000,634,852.66400000,131911.30693000,0,1718240100000
2024-06-13 01:00:00,1718240400000,154.64,154.75,154.31,154.33,2452.93800000,1718240699999,379096.50702000,797,973.38600000,150453.41841000,0,1718240400000
2024-06-13 01:05:00,1718240700000,154.33,154.52,154.16,154.5,3494.40200000,1718240999999,539348.25533000,917,2083.29800000,321507.52990000,0,1718240700000
2024-06-13 01:10:00,1718241000000,154.5,155.09,154.49,154.96,5714.88900000,1718241299999,885168.60584000,1197,4479.89200000,694049.95772000,0,1718241000000
2024-06-13 01:15:00,1718241300000,154.96,155.16,154.42,154.55,4578.64300000,1718241599999,708826.74108000,1104,2528.70100000,391555.80215000,0,1718241300000
2024-06-13 01:20:00,1718241600000,154.55,154.65,154.33,154.45,3110.96800000,1718241899999,480578.86568000,799,1946.89000000,300775.29016000,0,1718241600000
2024-06-13 01:25:00,1718241900000,154.45,154.48,154.23,154.23,2200.45900000,1718242199999,339566.79933000,668,1290.35300000,199124.05531000,0,1718241900000
2024-06-13 01:30:00,1718242200000,154.23,154.37,153.95,154.0,3655.02600000,1718242499999,563596.04181000,1105,1412.22800000,217810.15538000,0,1718242200000
2024-06-13 01:35:00,1718242500000,154.01,154.08,153.78,153.83,4112.64500000,1718242799999,632870.61531000,1064,2129.23300000,327689.80101000,0,1718242500000
2024-06-13 01:40:00,1718242800000,153.83,153.87,153.65,153.82,4858.97900000,1718243099999,747191.27317000,1005,2234.45600000,343584.24342000,0,1718242800000
2024-06-13 01:45:00,1718243100000,153.82,154.06,153.17,153.2,11602.41300000,1718243399999,1781202.67352000,2265,2257.79000000,347004.54583000,0,1718243100000
2024-06-13 01:50:00,1718243400000,153.21,153.32,152.64,152.84,15311.47500000,1718243699999,2341390.37251000,3253,4361.65800000,667240.14097000,0,1718243400000
2024-06-13 01:55:00,1718243700000,152.84,153.04,152.68,152.89,8853.74500000,1718243999999,1353767.31836000,1548,4761.25900000,728022.05617000,0,1718243700000
2024-06-13 02:00:00,1718244000000,152.9,153.0,152.25,152.4,6304.75300000,1718244299999,961535.47374000,2427,2367.04000000,361032.95695000,0,1718244000000
2024-06-13 02:05:00,1718244300000,152.41,152.86,152.3,152.42,15935.14700000,1718244599999,2430707.26328000,2604,9288.37700000,1416874.62627000,0,1718244300000
2024-06-13 02:10:00,1718244600000,152.42,152.74,152.3,152.52,8743.25500000,1718244899999,1333542.96738000,1814,2734.78400000,416952.78455000,0,1718244600000
2024-06-13 02:15:00,1718244900000,152.51,152.97,152.14,152.97,5702.66100000,1718245199999,869721.93602000,1647,2644.52400000,403470.09336000,0,1718244900000
2024-06-13 02:20:00,1718245200000,152.98,153.27,152.85,152.96,7633.20700000,1718245499999,1168283.91423000,1474,4613.36200000,706160.53868000,0,1718245200000
2024-06-13 02:25:00,1718245500000,152.97,153.23,152.97,153.19,2199.96200000,1718245799999,336895.17875000,866,1326.79500000,203186.74767000,0,1718245500000
2024-06-13 02:30:00,1718245800000,153.18,153.63,153.12,153.41,10188.68800000,1718246099999,1563117.12530000,2073,5459.95400000,837552.54926000,0,1718245800000
2024-06-13 02:35:00,1718246100000,153.4,153.45,153.01,153.02,9191.91300000,1718246399999,1408166.54660000,1547,3054.85700000,467974.83066000,0,1718246100000
2024-06-13 02:40:00,1718246400000,153.02,153.03,152.19,152.67,8431.00900000,1718246699999,1286019.66275000,2062,2906.34500000,443677.97431000,0,1718246400000
2024-06-13 02:45:00,1718246700000,152.68,152.79,152.03,152.14,7175.39800000,1718246999999,1094060.44948000,1809,4169.65500000,635781.30814000,0,1718246700000
2024-06-13 02:50:00,1718247000000,152.14,152.32,151.94,151.94,7493.86000000,1718247299999,1139852.20718000,2010,2238.78700000,340624.71701000,0,1718247000000
2024-06-13 02:55:00,1718247300000,151.93,152.05,151.53,151.74,16485.73400000,1718247599999,2502738.15645000,3614,5474.75400000,831177.55812000,0,1718247300000
2024-06-13 03:00:00,1718247600000,151.73,151.73,150.78,150.91,29255.17000000,1718247899999,4421669.28229000,8611,11713.58400000,1770656.83146000,0,1718247600000
2024-06-13 03:05:00,1718247900000,150.9,151.15,150.19,151.02,39114.84100000,1718248199999,5892785.25368000,7336,16399.30100000,2471879.73026000,0,1718247900000
2024-06-13 03:10:00,1718248200000,151.02,151.2,150.41,150.77,39062.45000000,1718248499999,5892080.44474000,6658,13483.40300000,2033626.55338000,0,1718248200000
2024-06-13 03:15:00,1718248500000,150.77,151.04,150.1,150.22,20901.55000000,1718248799999,3148961.99903000,3469,10625.00300000,1600918.42376000,0,1718248500000
2024-06-13 03:20:00,1718248800000,150.21,150.84,149.65,150.2,33453.20200000,1718249099999,5024560.38043000,6223,14353.20600000,2156370.71277000,0,1718248800000
2024-06-13 03:25:00,1718249100000,150.21,150.7,150.21,150.55,11783.20200000,1718249399999,1773407.01443000,2241,6162.22100000,927332.90747000,0,1718249100000
2024-06-13 03:30:00,1718249400000,150.55,151.02,150.47,150.98,23613.45300000,1718249699999,3562240.90152000,4580,13860.85600000,2091374.24196000,0,1718249400000
2024-06-13 03:35:00,1718249700000,150.97,151.56,150.64,150.8,40889.19200000,1718249999999,6186502.38654000,5890,23126.80000000,3498649.37136000,0,1718249700000
2024-06-13 03:40:00,1718250000000,150.8,151.68,150.78,151.49,7785.91400000,1718250299999,1177645.82539000,2370,4233.15100000,640307.15821000,0,1718250000000
2024-06-13 03:45:00,1718250300000,151.48,151.49,151.08,151.36,8898.16700000,1718250599999,1345773.74293000,2139,4812.17100000,727789.80229000,0,1718250300000
2024-06-13 03:50:00,1718250600000,151.37,151.69,151.33,151.63,6524.71400000,1718250899999,988528.13594000,1678,4538.47500000,687584.63374000,0,1718250600000
2024-06-13 03:55:00,1718250900000,151.62,151.65,151.46,151.55,3551.95300000,1718251199999,538259.14664000,1195,1728.81900000,261995.18999000,0,1718250900000
2024-06-13 04:00:00,1718251200000,151.56,151.97,151.29,151.97,5820.17700000,1718251499999,882705.43356000,1958,3528.88600000,535378.96518000,0,1718251200000
2024-06-13 04:05:00,1718251500000,151.96,151.96,151.61,151.61,5574.95600000,1718251799999,846136.02577000,1562,3128.09500000,474753.56494000,0,1718251500000
2024-06-13 04:10:00,1718251800000,151.62,152.13,151.61,152.1,3508.69100000,1718252099999,532826.18303000,1482,2335.89100000,354768.05692000,0,1718251800000
2024-06-13 04:15:00,1718252100000,152.09,152.46,151.93,152.43,6869.13400000,1718252399999,1046028.23484000,2022,4521.51800000,688583.67771000,0,1718252100000
2024-06-13 04:20:00,1718252400000,152.44,152.49,152.18,152.38,6294.30700000,1718252699999,958975.36310000,1641,2023.58200000,308338.86136000,0,1718252400000
2024-06-13 04:25:00,1718252700000,152.39,152.75,152.38,152.72,6577.35400000,1718252999999,1003793.22823000,1729,3941.69900000,601506.77169000,0,1718252700000
2024-06-13 04:30:00,1718253000000,152.71,152.72,152.43,152.52,2897.78000000,1718253299999,442063.49159000,1371,904.99400000,138057.72934000,0,1718253000000
2024-06-13 04:35:00,1718253300000,152.53,152.65,152.3,152.32,4385.71800000,1718253599999,668635.83589000,1100,1488.50100000,226942.21174000,0,1718253300000
2024-06-13 04:40:00,1718253600000,152.32,152.84,152.29,152.83,4807.00300000,1718253899999,732885.56153000,966,2566.73900000,391494.58140000,0,1718253600000
2024-06-13 04:45:00,1718253900000,152.82,152.82,152.11,152.31,8363.32900000,1718254199999,1275530.88684000,1624,4294.22100000,655320.73978000,0,1718253900000
2024-06-13 04:50:00,1718254200000,152.3,152.4,152.21,152.32,2438.06200000,1718254499999,371418.34185000,797,797.40600000,121456.48498000,0,1718254200000
2024-06-13 04:55:00,1718254500000,152.31,152.31,152.06,152.06,3488.43600000,1718254799999,530948.47880000,767,2318.51600000,352876.82081000,0,1718254500000
2024-06-13 05:00:00,1718254800000,152.06,152.4,152.06,152.39,2791.45900000,1718255099999,425113.89084000,854,1677.79500000,255542.62672000,0,1718254800000
2024-06-13 05:05:00,1718255100000,152.39,152.64,152.36,152.45,7590.69800000,1718255399999,1157383.68529000,1017,4447.63000000,678124.46787000,0,1718255100000
2024-06-13 05:10:00,1718255400000,152.46,152.52,152.22,152.43,2257.83300000,1718255699999,343904.47692000,701,1424.87400000,217020.47727000,0,1718255400000
2024-06-13 05:15:00,1718255700000,152.43,152.56,152.31,152.33,1953.27200000,1718255999999,297777.39739000,657,1173.42500000,178892.15430000,0,1718255700000
2024-06-13 05:20:00,1718256000000,152.32,152.32,152.08,152.19,3352.64700000,1718256299999,510279.25430000,841,861.18600000,131078.33612000,0,1718256000000
2024-06-13 05:25:00,1718256300000,152.2,152.44,152.18,152.42,5356.04300000,1718256599999,815569.79045000,739,908.50200000,138404.12303000,0,1718256300000
2024-06-13 05:30:00,1718256600000,152.42,152.42,152.03,152.3,4468.96600000,1718256899999,679943.94777000,919,1488.00300000,226479.42265000,0,1718256600000
2024-06-13 05:35:00,1718256900000,152.3,152.52,152.26,152.44,3854.79700000,1718257199999,587357.56211000,828,1505.39200000,229383.57442000,0,1718256900000
2024-06-13 05:40:00,1718257200000,152.43,152.61,152.34,152.44,9165.07100000,1718257499999,1397649.67537000,1082,6875.46600000,1048508.67864000,0,1718257200000
2024-06-13 05:45:00,1718257500000,152.45,152.56,152.18,152.19,2762.52400000,1718257799999,420958.25487000,754,1667.55300000,254141.61039000,0,1718257500000
2024-06-13 05:50:00,1718257800000,152.19,152.33,152.18,152.3,1920.97900000,1718258099999,292486.67191000,567,744.97800000,113425.59718000,0,1718257800000
2024-06-13 05:55:00,1718258100000,152.31,152.45,152.24,152.34,6700.83100000,1718258399999,1020723.62709000,924,4668.06200000,711070.12040000,0,1718258100000
2024-06-13 06:00:00,1718258400000,152.34,152.5,151.92,151.95,4115.97400000,1718258699999,626386.31571000,1376,934.40700000,142220.86866000,0,1718258400000
2024-06-13 06:05:00,1718258700000,151.95,152.09,151.9,151.96,5262.52100000,1718258999999,799854.47846000,1074,2071.54100000,314860.78314000,0,1718258700000
2024-06-13 06:10:00,1718259000000,151.96,152.02,151.8,151.83,2462.53100000,1718259299999,374126.96250000,732,1295.70800000,196874.44797000,0,1718259000000
2024-06-13 06:15:00,1718259300000,151.82,152.01,151.76,151.99,2050.91200000,1718259599999,311580.22415000,679,781.11400000,118657.79856000,0,1718259300000
2024-06-13 06:20:00,1718259600000,151.99,152.15,151.91,151.92,4876.25900000,1718259899999,741398.25705000,862,1523.64600000,231648.89675000,0,1718259600000
2024-06-13 06:25:00,1718259900000,151.91,152.12,151.83,152.12,4324.35800000,1718260199999,657112.64078000,759,3064.99900000,465751.48197000,0,1718259900000
2024-06-13 06:30:00,1718260200000,152.13,152.13,151.43,151.48,7245.89500000,1718260499999,1099192.92708000,1557,2682.13800000,406790.66179000,0,1718260200000
2024-06-13 06:35:00,1718260500000,151.48,151.49,151.05,151.07,7941.26400000,1718260799999,1201243.85786000,1640,2481.26700000,375360.51303000,0,1718260500000
2024-06-13 06:40:00,1718260800000,151.06,151.48,150.86,150.89,12886.96400000,1718261099999,1947987.24156000,1778,6428.50100000,972481.46867000,0,1718260800000
2024-06-13 06:45:00,1718261100000,150.89,151.38,150.85,151.34,5397.75200000,1718261399999,815436.56317000,1076,3070.89500000,463988.97650000,0,1718261100000
2024-06-13 06:50:00,1718261400000,151.34,151.8,151.34,151.6,4359.17800000,1718261699999,660895.55042000,1077,2733.29700000,414376.01401000,0,1718261400000
2024-06-13 06:55:00,1718261700000,151.61,151.66,151.31,151.36,3451.29400000,1718261999999,522755.89694000,809,1080.11800000,163588.62293000,0,1718261700000
2024-06-13 07:00:00,1718262000000,151.35,151.44,150.78,151.01,11916.67600000,1718262299999,1800259.71200000,2010,2359.76300000,356555.05933000,0,1718262000000
2024-06-13 07:05:00,1718262300000,151.01,151.37,150.84,151.33,6161.43700000,1718262599999,931135.30486000,1085,3932.65900000,594242.80933000,0,1718262300000
2024-06-13 07:10:00,1718262600000,151.34,151.8,151.29,151.75,3958.59400000,1718262899999,599976.47705000,1358,2442.84500000,370234.45807000,0,1718262600000
2024-06-13 07:15:00,1718262900000,151.74,151.86,151.53,151.58,4485.01900000,1718263199999,680143.65415000,1088,1846.29100000,280072.36037000,0,1718262900000
2024-06-13 07:20:00,1718263200000,151.57,152.16,151.43,152.05,5297.42600000,1718263499999,804494.57713000,1466,3134.63200000,476144.18676000,0,1718263200000
2024-06-13 07:25:00,1718263500000,152.05,152.1,151.83,151.87,4450.37900000,1718263799999,676212.98091000,1100,1148.29200000,174470.93734000,0,1718263500000
2024-06-13 07:30:00,1718263800000,151.87,152.24,151.8,151.87,12331.32100000,1718264099999,1874261.84376000,1652,10235.16700000,1555774.26036000,0,1718263800000
2024-06-13 07:35:00,1718264100000,151.87,151.98,151.8,151.87,2936.79800000,1718264399999,446065.21811000,1066,1593.55200000,242043.79791000,0,1718264100000
2024-06-13 07:40:00,1718264400000,151.87,151.95,151.7,151.78,2163.21900000,1718264699999,328399.00700000,803,1136.14200000,172442.77558000,0,1718264400000
2024-06-13 07:45:00,1718264700000,151.78,152.05,151.62,152.05,2206.28000000,1718264999999,335070.94944000,727,1554.31300000,236126.24558000,0,1718264700000
2024-06-13 07:50:00,1718265000000,152.04,152.13,151.93,152.09,3230.43500000,1718265299999,491096.39096000,910,1601.35900000,243436.53695000,0,1718265000000
2024-06-13 07:55:00,1718265300000,152.08,152.15,151.99,152.09,2345.69700000,1718265599999,356762.83546000,828,1393.83100000,211986.26850000,0,1718265300000
2024-06-13 08:00:00,1718265600000,152.1,152.18,151.84,151.92,9212.88700000,1718265899999,1400214.28300000,1484,2980.18700000,452966.60249000,0,1718265600000
2024-06-13 08:05:00,1718265900000,151.92,152.4,151.91,152.29,5091.16800000,1718266199999,775037.83634000,1408,3333.13400000,507412.07439000,0,1718265900000
2024-06-13 08:10:00,1718266200000,152.29,152.31,152.0,152.09,3380.40600000,1718266499999,514255.61010000,796,2335.87900000,355323.22647000,0,1718266200000
2024-06-13 08:15:00,1718266500000,152.09,152.16,151.94,152.11,11444.49800000,1718266799999,1739636.27135000,1302,2538.17100000,385831.83558000,0,1718266500000
2024-06-13 08:20:00,1718266800000,152.11,152.25,152.06,152.08,2580.00400000,1718267099999,392527.06476000,600,1203.17400000,183069.52923000,0,1718266800000
2024-06-13 08:25:00,1718267100000,152.07,152.17,152.0,152.08,5797.33000000,1718267399999,881536.06414000,747,2580.13500000,392392.01886000,0,1718267100000
2024-06-13 08:30:00,1718267400000,152.09,152.19,152.0,152.1,2785.48800000,1718267699999,423654.99241000,547,2196.94100000,334140.64093000,0,1718267400000
2024-06-13 08:35:00,1718267700000,152.1,152.15,151.72,151.81,5296.39600000,1718267999999,804545.22142000,882,1958.83900000,297493.91212000,0,1718267700000
2024-06-13 08:40:00,1718268000000,151.82,152.38,151.76,152.37,12792.37100000,1718268299999,1946411.32170000,1944,10584.41800000,1610396.58298000,0,1718268000000
2024-06-13 08:45:00,1718268300000,152.37,152.47,151.74,151.86,30955.76000000,1718268599999,4706717.64314000,4697,13276.20700000,2019726.37225000,0,1718268300000
2024-06-13 08:50:00,1718268600000,151.86,152.03,151.51,152.03,8142.50500000,1718268899999,1235037.98050000,1861,2685.19700000,407246.40501000,0,1718268600000
2024-06-13 08:55:00,1718268900000,152.02,152.02,151.77,151.85,1724.61900000,1718269199999,261936.42912000,674,818.73500000,124334.52807000,0,1718268900000
2024-06-13 09:00:00,1718269200000,151.86,151.97,151.64,151.71,3553.94200000,1718269499999,539427.22515000,976,1041.82600000,158132.15945000,0,1718269200000
2024-06-13 09:05:00,1718269500000,151.7,151.76,151.45,151.56,3678.07300000,1718269799999,557618.22521000,915,1903.93500000,288651.62675000,0,1718269500000
2024-06-13 09:10:00,1718269800000,151.57,151.62,151.3,151.49,5992.21000000,1718270099999,907359.96918000,1215,1281.62600000,194174.50090000,0,1718269800000
2024-06-13 09:15:00,1718270100000,151.5,151.68,151.2,151.24,4622.25100000,1718270399999,700167.18171000,1492,2242.62400000,339735.04234000,0,1718270100000
2024-06-13 09:20:00,1718270400000,151.23,151.29,150.89,151.1,10736.95500000,1718270699999,1621643.79912000,1933,4783.95800000,722469.01567000,0,1718270400000
2024-06-13 09:25:00,1718270700000,151.09,151.09,150.74,151.04,6582.45800000,1718270999999,993288.09175000,1879,4161.43300000,627979.72912000,0,1718270700000
2024-06-13 09:30:00,1718271000000,151.04,151.05,150.45,150.84,9394.06800000,1718271299999,1415725.53323000,2077,2507.44300000,377762.00492000,0,1718271000000
2024-06-13 09:35:00,1718271300000,150.84,150.88,150.52,150.54,3896.21200000,1718271599999,587146.29447000,1252,1524.51100000,229807.48764000,0,1718271300000
2024-06-13 09:40:00,1718271600000,150.54,150.69,150.28,150.29,5675.98500000,1718271899999,854110.36235000,1244,1606.56900000,241791.52849000,0,1718271600000
2024-06-13 09:45:00,1718271900000,150.29,150.82,150.13,150.52,6773.91800000,1718272199999,1019819.37366000,1633,2597.53400000,391109.96923000,0,1718271900000
2024-06-13 09:50:00,1718272200000,150.52,150.84,150.52,150.81,3799.84900000,1718272499999,572756.46342000,999,2108.37600000,317803.94151000,0,1718272200000
2024-06-13 09:55:00,1718272500000,150.82,151.23,150.81,151.15,4574.74300000,1718272799999,691061.04680000,1244,3139.62300000,474238.07900000,0,1718272500000
2024-06-13 10:00:00,1718272800000,151.16,151.53,150.93,151.06,11401.91600000,1718273099999,1724041.60205000,1864,3695.97600000,558938.64745000,0,1718272800000
2024-06-13 10:05:00,1718273100000,151.05,151.12,150.75,150.77,3981.76000000,1718273399999,600925.41195000,923,1558.39100000,235234.13427000,0,1718273100000
2024-06-13 10:10:00,1718273400000,150.76,150.8,150.45,150.53,4956.76600000,1718273699999,746393.20846000,1067,2074.73800000,312469.80331000,0,1718273400000
2024-06-13 10:15:00,1718273700000,150.53,150.64,150.05,150.58,6221.95400000,1718273999999,935114.46026000,1904,2679.61200000,402793.95730000,0,1718273700000
